,depth_ask_price_1,depth_ask_price_10,depth_ask_price_11,depth_ask_price_12,depth_ask_price_13,depth_ask_price_14,depth_ask_price_15,depth_ask_price_16,depth_ask_price_17,depth_ask_price_18,depth_ask_price_19,depth_ask_price_2,depth_ask_price_20,depth_ask_price_3,depth_ask_price_4,depth_ask_price_5,depth_ask_price_6,depth_ask_price_7,depth_ask_price_8,depth_ask_price_9,depth_ask_quantity_1,depth_ask_quantity_10,depth_ask_quantity_11,depth_ask_quantity_12,depth_ask_quantity_13,depth_ask_quantity_14,depth_ask_quantity_15,depth_ask_quantity_16,depth_ask_quantity_17,depth_ask_quantity_18,depth_ask_quantity_19,depth_ask_quantity_2,depth_ask_quantity_20,depth_ask_quantity_3,depth_ask_quantity_4,depth_ask_quantity_5,depth_ask_quantity_6,depth_ask_quantity_7,depth_ask_quantity_8,depth_ask_quantity_9,depth_bid_price_1,depth_bid_price_10,depth_bid_price_11,depth_bid_price_12,depth_bid_price_13,depth_bid_price_14,depth_bid_price_15,depth_bid_price_16,depth_bid_price_17,depth_bid_price_18,depth_bid_price_19,depth_bid_price_2,depth_bid_price_20,depth_bid_price_3,depth_bid_price_4,depth_bid_price_5,depth_bid_price_6,depth_bid_price_7,depth_bid_price_8,depth_bid_price_9,depth_bid_quantity_1,depth_bid_quantity_10,depth_bid_quantity_11,depth_bid_quantity_12,depth_bid_quantity_13,depth_bid_quantity_14,depth_bid_quantity_15,depth_bid_quantity_16,depth_bid_quantity_17,depth_bid_quantity_18,depth_bid_quantity_19,depth_bid_quantity_2,depth_bid_quantity_20,depth_bid_quantity_3,depth_bid_quantity_4,depth_bid_quantity_5,depth_bid_quantity_6,depth_bid_quantity_7,depth_bid_quantity_8,depth_bid_quantity_9,kline_base_volume,kline_close_price,kline_high_price,kline_low_price,kline_open_price,kline_quote_volume,kline_taker_base_volume,kline_taker_quote_volume,kline_time_since_update,kline_trade_number,kline_update_time
2020-04-02 16:03:41.421201,6663.2,6664.34,6664.5,6664.53,6664.61,6664.72,6664.73,6664.99,6665.0,6665.15,6665.35,6663.45,6665.39,6663.46,6663.47,6663.93,6664.13,6664.18,6664.31,6664.32,0.1344,0.2,0.090897,0.090858,0.4,0.15019,0.150121,0.077021,1.0,0.055,0.300202,0.090008,0.2,1.818143,0.202262,0.0425,1.000007,1.818051,0.400067,0.2,6662.35,6661.22,6660.75,6660.74,6660.72,6660.36,6660.19,6660.18,6660.0,6659.98,6659.97,6662.34,6659.38,6662.07,6662.0,6661.79,6661.68,6661.51,6661.42,6661.26,0.124957,0.075061,0.499955,0.045571,1.25,0.25,0.224802,0.288,7.686965,0.15009,0.12426,4.0,0.00303,0.796006,4.25,0.076706,0.003001,4.28,0.300202,0.16016,21.960041,6664.77,6670.0,6664.09,6664.77,146405.2410311,11.319999,75469.22378277,41419.765869140625,425.0,1585832579999.0
2020-04-02 16:03:42.607782,6663.44,6664.34,6664.5,6664.53,6664.61,6664.72,6664.73,6665.0,6665.34,6665.39,6665.4,6663.46,6665.85,6663.47,6663.93,6664.09,6664.17,6664.18,6664.31,6664.32,0.00356,0.2,0.090897,0.090858,0.4,0.15019,0.150121,1.0,0.135346,0.2,0.076355,1.585515,0.055,0.202262,0.0425,0.690012,0.109998,1.818051,0.400067,0.2,6662.44,6661.22,6660.75,6660.74,6660.72,6660.36,6660.19,6660.18,6660.0,6659.97,6659.38,6662.34,6659.19,6662.07,6662.06,6662.0,6661.68,6661.67,6661.51,6661.26,0.550854,0.075061,0.499955,0.045571,1.25,0.25,0.224802,0.288,7.686965,0.12426,0.00303,4.0,0.225154,0.796006,0.076706,4.25,0.003001,0.300202,4.28,0.16016,21.960041,6664.77,6670.0,6664.09,6664.77,146405.2410311,11.319999,75469.22378277,42601.98388671875,425.0,1585832579999.0
2020-04-02 16:03:43.790708,6662.76,6664.34,6664.41,6664.53,6664.73,6664.85,6665.0,6665.34,6665.39,6665.4,6665.84,6662.86,6665.85,6662.93,6663.08,6663.12,6663.93,6664.02,6664.18,6664.32,0.003932,0.2,0.25,0.090858,0.150121,0.306,1.0,0.135346,0.2,0.076355,0.4,0.542757,0.055,0.106569,0.193946,3.992,0.0425,0.300202,1.818051,0.2,6662.11,6660.59,6660.54,6660.45,6660.05,6660.04,6660.0,6659.97,6659.17,6659.15,6659.14,6662.0,6658.64,6661.7,6661.68,6661.29,6661.26,6661.22,6661.21,6660.74,0.004132,0.280046,0.28,1.25,0.25,1.000053,7.686965,0.12426,0.1,0.2,0.145893,0.25,2.123895,0.076706,0.003001,0.535471,0.16016,0.075061,0.300202,0.045571,21.960041,6664.77,6670.0,6664.09,6664.77,146405.2410311,11.319999,75469.22378277,43789.794921875,425.0,1585832579999.0
2020-04-02 16:03:44.965342,6662.28,6663.93,6664.0,6664.17,6664.18,6664.32,6664.34,6664.53,6664.67,6664.73,6664.85,6662.34,6665.0,6662.46,6662.86,6663.11,6663.12,6663.67,6663.68,6663.92,0.003782,0.0425,0.03,0.225161,1.818051,0.2,0.2,0.090858,0.25,0.150121,0.306,4.0,1.0,0.199986,0.542757,0.4,3.992,0.2,0.300202,0.2,6661.94,6659.89,6659.17,6659.15,6659.14,6658.82,6658.62,6658.51,6658.5,6658.47,6658.39,6661.68,6658.38,6661.42,6661.26,6661.22,6660.74,6660.72,6660.1,6660.0,0.011105,0.25,0.1,0.2,0.145893,0.01996,0.149,0.18174,0.005931,0.126,0.300373,0.003001,0.199654,0.003456,0.16016,0.075061,0.045571,0.300202,1.000078,7.656965,21.960041,6664.77,6670.0,6664.09,6664.77,146405.2410311,11.319999,75469.22378277,44964.2041015625,425.0,1585832579999.0
2020-04-02 16:03:46.164696,6662.04,6663.11,6663.12,6663.32,6663.67,6663.92,6663.93,6664.0,6664.17,6664.18,6664.32,6662.05,6664.34,6662.27,6662.3,6662.32,6662.33,6662.34,6662.83,6662.86,0.096829,0.4,3.992,0.25,0.2,0.3,0.0425,0.03,0.225161,1.818051,0.2,0.004774,0.2,0.360011,0.198663,0.2,0.01,4.0,0.300007,0.542757,6661.26,6659.38,6659.17,6659.15,6659.14,6658.82,6658.63,6658.62,6658.51,6658.5,6658.47,6661.22,6658.39,6661.21,6661.0,6660.74,6660.27,6660.01,6660.0,6659.48,0.143076,0.28,0.1,0.2,0.145893,0.01996,0.224894,0.149,0.18174,0.005931,0.126,0.075061,0.300373,0.003787,0.01936,0.045571,0.300202,0.01292,7.656965,1.25,21.960041,6664.77,6670.0,6664.09,6664.77,146405.2410311,11.319999,75469.22378277,46163.042236328125,425.0,1585832579999.0
2020-04-02 16:03:47.321572,6661.64,6662.34,6662.86,6663.12,6663.32,6663.67,6663.73,6663.92,6664.0,6664.17,6664.18,6661.65,6664.32,6661.66,6661.68,6661.91,6661.98,6662.21,6662.28,6662.32,0.90103,4.0,0.542757,3.992,0.25,0.2,0.0425,0.3,0.03,0.225161,1.818051,0.074417,0.2,4.0,0.004629,0.400031,0.4,0.198683,0.202181,0.890021,6661.26,6659.14,6658.83,6658.82,6658.64,6658.63,6658.62,6658.51,6658.5,6658.47,6658.39,6661.22,6658.38,6661.02,6661.0,6660.01,6660.0,6659.64,6659.24,6659.17,0.143076,0.145893,0.28,0.01996,0.054664,0.224894,0.149,0.18174,0.005931,0.126,0.300373,0.075061,0.199654,0.003586,0.01936,0.01292,7.656965,0.25,0.300202,0.1,21.960041,6664.77,6670.0,6664.09,6664.77,146405.2410311,11.319999,75469.22378277,47321.168701171875,425.0,1585832579999.0
2020-04-02 16:03:48.476646,6660.01,6661.64,6661.65,6661.66,6662.0,6662.32,6662.34,6662.85,6662.86,6663.31,6663.4,6660.02,6663.73,6660.34,6661.14,6661.15,6661.22,6661.23,6661.42,6661.46,0.983483,0.225255,0.109998,4.0,0.03,0.2,0.133689,0.6,0.542757,1.809667,0.306,5.0,0.0425,0.004342,0.4,0.208325,0.109998,4.109997,0.300202,0.25,6660.0,6658.33,6658.0,6657.6,6657.59,6657.58,6657.01,6656.95,6656.94,6656.88,6656.87,6659.47,6656.79,6659.17,6659.14,6658.83,6658.64,6658.51,6658.5,6658.37,7.398965,0.1,1.03,0.01855,0.137224,0.193731,0.28,0.199654,0.24,0.126,1.25,0.003759,0.499955,0.1,0.145893,0.25,0.054664,0.18174,0.005931,0.2,21.960041,6664.77,6670.0,6664.09,6664.77,146405.2410311,11.319999,75469.22378277,48475.046142578125,425.0,1585832579999.0
2020-04-02 16:03:49.622792,6660.02,6661.74,6661.94,6662.0,6662.32,6662.34,6662.58,6662.84,6662.85,6662.86,6663.3,6660.34,6663.31,6661.09,6661.14,6661.15,6661.23,6661.42,6661.64,6661.66,4.0,0.25,0.014851,0.03,0.2,0.133689,0.1,0.2,0.6,0.542757,0.135267,0.004342,1.809667,0.676045,0.509998,0.208325,4.0,0.300202,0.225255,4.0,6660.0,6658.0,6657.6,6657.59,6657.58,6657.4,6657.03,6657.02,6657.01,6656.96,6656.95,6659.47,6656.88,6659.17,6659.14,6658.51,6658.5,6658.46,6658.37,6658.33,7.398965,1.03,0.01855,0.137224,0.193731,0.300202,0.22524,0.047568,0.28,0.032975,0.199654,0.003759,0.126,0.1,0.145893,0.18174,0.255931,0.02498,0.2,0.1,21.960041,6664.77,6670.0,6664.09,6664.77,146405.2410311,11.319999,75469.22378277,49619.41455078125,425.0,1585832579999.0
2020-04-02 16:03:50.828962,6660.01,6661.64,6661.94,6662.0,6662.34,6662.57,6662.58,6662.84,6662.86,6663.29,6663.3,6660.34,6663.31,6661.06,6661.12,6661.13,6661.14,6661.15,6661.23,6661.42,5.154376,0.225255,0.014851,0.03,0.133689,0.6,0.1,0.2,0.542757,0.077106,0.135267,0.004342,1.809667,0.25,0.2,0.01,0.509998,0.208325,4.0,0.300202,6660.0,6657.6,6657.59,6657.58,6657.43,6657.24,6657.04,6657.03,6657.02,6656.88,6656.78,6659.47,6656.76,6659.17,6659.14,6658.51,6658.5,6658.46,6658.33,6658.0,6.199888,0.01855,0.137224,0.193731,0.300202,0.25,0.371878,0.22524,0.047568,0.126,0.189346,0.003759,1.411652,0.1,0.145893,0.18174,0.005931,0.02498,0.1,1.0,21.960041,6664.77,6670.0,6664.09,6664.77,146405.2410311,11.319999,75469.22378277,50827.7998046875,425.0,1585832579999.0
2020-04-02 16:03:52.000165,6659.21,6660.91,6660.94,6661.03,6661.52,6661.53,6661.67,6661.68,6661.94,6662.0,6662.27,6659.22,6662.28,6659.36,6659.39,6659.48,6659.97,6659.98,6660.14,6660.15,0.103371,0.600061,0.6,0.300202,0.150261,0.150213,0.200049,0.2,0.014851,0.03,1.00005,0.093307,1.0,0.110062,0.109997,0.4,0.230034,0.2,0.250045,0.25,6657.64,6655.87,6655.84,6655.47,6655.39,6655.35,6655.34,6655.15,6655.14,6655.05,6655.01,6657.63,6655.0,6657.61,6657.19,6657.18,6657.08,6656.66,6656.32,6656.0,0.206745,0.156394,0.25,0.697298,0.020458,0.00297,0.001516,0.499955,0.28,0.126,0.300525,0.164776,0.905197,4.0,0.093918,0.09386,4.0,0.300202,4.148,0.333,21.960041,6664.77,6670.0,6664.09,6664.77,146405.2410311,11.319999,75469.22378277,51990.9560546875,425.0,1585832579999.0
2020-04-02 16:03:53.152136,6659.64,6661.66,6661.68,6661.95,6662.0,6662.17,6662.27,6662.28,6662.34,6662.58,6662.84,6659.65,6662.86,6659.77,6659.78,6660.86,6660.89,6660.9,6661.05,6661.06,0.170284,0.2,0.2,0.309,0.03,0.6,0.2,1.0,0.133689,0.1,0.150181,4.00482,0.542757,0.07509,0.098752,0.51008,0.109998,0.4,0.250085,0.25,6658.67,6656.0,6655.84,6655.47,6655.39,6655.35,6655.34,6655.15,6655.05,6655.01,6655.0,6658.54,6654.82,6658.36,6658.26,6657.61,6657.2,6657.08,6656.51,6656.5,0.003599,0.333,0.25,0.697298,0.020458,0.00297,0.001516,0.499955,0.126,0.300525,0.905197,0.003003,0.339019,0.200997,2.0,4.0,0.058796,4.17,0.224937,0.28,21.960041,6664.77,6670.0,6664.09,6664.77,146405.2410311,11.319999,75469.22378277,53150.883544921875,425.0,1585832579999.0
2020-04-02 16:03:54.292106,6657.21,6659.63,6659.65,6660.0,6660.3,6660.42,6660.9,6661.68,6661.89,6661.95,6662.17,6657.22,6662.19,6657.56,6657.57,6658.46,6658.47,6658.54,6658.7,6658.85,0.098752,0.2,4.0,0.03,0.25,0.3,0.4,0.2,0.4,0.309,0.6,2.961608,0.25,0.003003,0.99722,0.02,4.0,0.003401,0.25,0.109998,6655.51,6655.0,6654.83,6654.82,6654.81,6654.78,6654.67,6654.58,6654.54,6654.53,6654.5,6655.5,6654.38,6655.47,6655.44,6655.34,6655.21,6655.06,6655.05,6655.01,0.199317,0.905197,0.590891,0.339019,0.069493,0.182358,0.80922,0.300544,0.186055,0.16693,0.150159,1.004698,0.207119,0.697298,0.020368,0.001516,0.280029,1.000025,0.126,0.550525,21.960041,6664.77,6670.0,6664.09,6664.77,146405.2410311,11.319999,75469.22378277,54290.619140625,425.0,1585832579999.0
2020-04-02 16:03:55.441644,6657.75,6659.57,6659.62,6659.63,6659.65,6659.99,6660.0,6660.42,6660.56,6660.89,6661.37,6658.42,6661.38,6658.46,6658.54,6659.03,6659.04,6659.49,6659.5,6659.52,0.003569,0.25,1.000052,0.2,4.0,0.225307,0.03,0.3,0.251436,0.6,0.3,0.150476,0.150198,0.4,0.003401,0.300258,0.300202,0.460055,0.109998,0.1,6657.2,6655.15,6655.05,6655.01,6655.0,6654.89,6654.82,6654.81,6654.7,6654.54,6654.53,6657.09,6654.42,6657.08,6657.02,6656.94,6656.54,6655.86,6655.47,6655.34,0.003222,0.090109,0.126,0.300525,0.905197,0.28,0.339019,0.069493,1.25,0.186055,0.16693,0.781062,0.294,4.0,0.206078,4.0,4.0,0.003004,0.697298,0.001516,21.960041,6664.77,6670.0,6664.09,6664.77,146405.2410311,11.319999,75469.22378277,55440.764404296875,425.0,1585832579999.0
2020-04-02 16:03:56.584342,6658.97,6659.84,6659.99,6660.41,6660.42,6660.56,6660.89,6661.37,6661.38,6661.57,6661.58,6658.98,6661.68,6659.02,6659.04,6659.51,6659.52,6659.62,6659.63,6659.65,0.380525,0.25,0.225307,0.2,0.3,0.251436,0.6,0.3,0.150198,0.077175,1.122535,0.070739,0.2,0.146158,4.0,0.100008,0.1,1.000052,0.2,4.0,6658.36,6655.55,6655.54,6655.47,6655.34,6655.06,6655.05,6655.01,6655.0,6654.89,6654.82,6657.46,6654.81,6657.29,6656.32,6656.31,6656.01,6656.0,6655.93,6655.89,0.031116,0.947311,0.25,0.697298,0.001516,1.000014,0.126,0.300525,0.905197,0.28,0.339019,0.003003,0.069493,0.00504,0.150096,0.15,0.429951,0.03,0.399932,0.090109,21.960041,6664.77,6670.0,6664.09,6664.77,146405.2410311,11.319999,75469.22378277,56582.228271484375,425.0,1585832579999.0
2020-04-02 16:03:57.728001,6658.69,6659.84,6659.99,6660.0,6660.1,6660.41,6660.42,6660.55,6660.56,6661.36,6661.37,6658.71,6661.38,6658.93,6658.96,6659.04,6659.49,6659.5,6659.52,6659.65,0.005,0.25,0.225307,0.03,0.300202,0.2,0.3,0.6,0.251436,0.2,0.3,0.00391,0.150198,0.100041,0.1,4.0,0.241663,0.141625,0.1,4.0,6658.36,6656.0,6655.93,6655.89,6655.55,6655.54,6655.47,6655.38,6655.34,6655.1,6655.09,6657.92,6655.07,6657.81,6657.47,6657.46,6656.38,6656.37,6656.31,6656.01,0.019598,0.03,0.399932,0.090109,0.947311,0.25,0.697298,1.25,0.001516,1.000039,0.225035,0.004984,0.499955,0.164451,0.141625,0.003003,0.450235,0.300202,0.15,0.429951,21.960041,6664.77,6670.0,6664.09,6664.77,146405.2410311,11.319999,75469.22378277,57727.288330078125,425.0,1585832579999.0
2020-04-02 16:03:58.885726,6657.84,6659.04,6659.52,6659.65,6659.84,6659.99,6660.0,6660.41,6660.42,6660.56,6661.35,6658.47,6661.36,6658.48,6658.54,6658.58,6658.61,6658.62,6658.73,6659.01,0.00472,4.0,0.1,4.0,0.25,0.225307,0.03,0.2,0.3,0.251436,0.2,0.060067,0.135179,0.072971,0.005,0.103401,0.255066,4.0,0.132756,0.811047,6657.46,6655.47,6655.38,6655.34,6655.12,6655.11,6655.09,6655.05,6655.01,6655.0,6654.89,6657.18,6654.82,6656.4,6656.31,6656.01,6655.93,6655.89,6655.55,6655.54,0.003003,0.697298,1.25,0.001516,0.394367,0.043281,0.225035,0.126,0.300525,0.905197,0.28,0.004449,0.339019,0.150045,0.15,0.429951,0.399932,0.090109,0.947311,0.25,21.960041,6664.77,6670.0,6664.09,6664.77,146405.2410311,11.319999,75469.22378277,58885.10595703125,425.0,1585832579999.0
2020-04-02 16:04:00.040391,6656.16,6658.44,6658.45,6658.62,6659.03,6659.52,6659.98,6659.99,6660.41,6660.42,6660.51,6656.45,6660.53,6656.63,6656.64,6656.65,6656.76,6657.44,6657.47,6658.0,4.0,0.25,0.309998,4.0,0.303,0.1,0.2,0.225307,0.2,0.3,0.150208,0.075248,0.396,0.113001,0.128295,0.00318,0.07526,1.00001,4.0,0.03,6655.54,6654.53,6654.36,6654.14,6654.13,6654.08,6653.85,6653.8,6653.62,6653.44,6653.2,6655.02,6653.19,6655.01,6655.0,6654.82,6654.81,6654.69,6654.59,6654.58,0.003104,0.16693,0.10946,0.399932,0.25,0.005841,0.054194,0.150205,2.125528,1.41,0.193488,0.208225,0.00306,0.003004,1.622193,0.339019,0.069493,0.28,0.01842,0.147,33.79579,6656.44,6664.45,6655.0,6664.43,225104.01594171,9.637234,64190.11481389,60039.19775390625,457.0,1585832639999.0
2020-04-02 16:04:01.185374,6657.99,6660.0,6660.56,6660.98,6661.34,6661.35,6661.36,6661.37,6661.41,6661.68,6661.95,6658.55,6662.1,6658.62,6659.51,6659.52,6659.93,6659.94,6659.98,6659.99,0.109998,0.03,0.251436,0.2,0.07718,2.409869,0.135179,0.3,0.150215,0.2,0.309,0.225069,0.3,4.0,0.100049,0.1,0.705374,0.25,0.2,0.225307,6656.72,6655.74,6655.46,6655.29,6655.0,6654.82,6654.59,6654.58,6654.54,6654.53,6654.38,6656.71,6654.36,6656.65,6656.64,6656.62,6656.39,6656.38,6656.37,6656.0,0.706066,1.25,0.03318,0.28,1.622193,0.139894,0.01842,0.147,0.150207,0.16693,0.306,0.195983,0.019351,0.109998,0.00504,0.276313,1.000068,0.090109,4.0,0.03,33.79579,6656.44,6664.45,6655.0,6664.43,225104.01594171,9.637234,64190.11481389,1183.787109375,457.0,1585832639999.0
2020-04-02 16:04:02.362321,6658.07,6659.97,6659.98,6659.99,6660.0,6660.31,6660.56,6660.98,6661.34,6661.35,6661.36,6658.1,6661.37,6658.12,6658.29,6658.3,6658.32,6659.2,6659.52,6659.73,0.841055,0.2,0.2,0.225307,0.03,0.297,0.251436,0.2,0.07718,0.6,0.135179,0.003409,0.3,4.0,0.085269,0.99104,4.0,0.25,0.1,0.300202,6657.12,6655.46,6655.02,6655.01,6655.0,6654.83,6654.82,6654.66,6654.65,6654.59,6654.58,6656.93,6654.54,6656.81,6656.78,6656.65,6656.64,6655.59,6655.48,6655.47,0.003851,0.03318,1.000091,0.499955,1.622193,0.139929,0.139894,0.445456,0.28,0.01842,0.147,0.203478,0.150207,0.276313,0.090109,0.109998,0.00504,0.25,0.433169,0.399932,33.79579,6656.44,6664.45,6655.0,6664.43,225104.01594171,9.637234,64190.11481389,2361.53759765625,457.0,1585832639999.0
2020-04-02 16:04:03.548757,6657.89,6659.27,6659.31,6659.52,6659.97,6659.98,6659.99,6660.0,6660.31,6660.56,6660.98,6658.01,6661.34,6658.02,6658.04,6658.16,6658.17,6658.3,6658.32,6659.2,0.004006,0.300202,0.002991,0.1,0.2,0.2,0.225307,0.03,0.297,0.251436,0.2,0.766046,0.07718,4.003003,0.003402,0.171998,0.171951,1.000048,4.0,0.25,6657.04,6655.09,6655.01,6655.0,6654.83,6654.82,6654.68,6654.67,6654.65,6654.59,6654.58,6656.82,6654.53,6656.71,6656.64,6655.62,6655.57,6655.47,6655.46,6655.1,0.004009,0.046968,0.499955,1.622193,0.139927,0.139894,0.595668,0.150197,0.28,0.01842,0.147,0.003003,0.16693,0.189836,0.00504,0.300247,0.300202,0.399932,0.03318,1.00005,33.79579,6656.44,6664.45,6655.0,6664.43,225104.01594171,9.637234,64190.11481389,3548.642578125,457.0,1585832639999.0
2020-04-02 16:04:04.678203,6657.16,6659.17,6659.18,6659.19,6659.2,6659.31,6659.51,6659.52,6659.96,6659.97,6659.98,6657.44,6659.99,6657.45,6657.52,6657.67,6657.68,6658.02,6658.82,6658.88,0.003596,1.000005,0.6,0.2,0.300202,0.002991,0.100006,0.1,1.000007,0.2,0.2,0.257451,0.225307,0.131275,0.126165,0.110087,0.109998,0.003003,0.250002,0.25,6656.82,6655.0,6654.83,6654.82,6654.74,6654.73,6654.67,6654.59,6654.58,6654.53,6654.4,6656.07,6654.36,6656.06,6655.86,6655.49,6655.48,6655.46,6655.1,6655.09,0.003003,1.622193,0.480084,0.139894,0.090109,0.25,0.150197,0.01842,0.147,0.16693,0.399932,0.150062,1.269351,0.00357,0.150062,0.333385,0.300202,0.03318,0.811087,0.046968,33.79579,6656.44,6664.45,6655.0,6664.43,225104.01594171,9.637234,64190.11481389,4677.7548828125,457.0,1585832639999.0
2020-04-02 16:04:05.793267,6657.16,6659.51,6659.52,6659.96,6659.97,6659.98,6659.99,6660.0,6660.28,6660.31,6660.53,6658.0,6660.54,6658.01,6658.02,6658.43,6658.44,6659.09,6659.19,6659.31,0.003659,0.100006,0.1,1.000007,0.2,0.2,0.225307,0.480816,0.297029,0.297,0.851469,0.125656,0.6,0.122605,0.003003,0.250042,0.25,0.200051,0.2,0.002991,6656.82,6654.82,6654.73,6654.67,6654.63,6654.59,6654.58,6654.53,6654.45,6654.36,6654.26,6655.81,6654.25,6655.8,6655.46,6655.12,6655.11,6655.09,6655.0,6654.83,0.003003,0.139894,0.25,0.150197,0.303,0.01842,0.147,0.16693,1.25,0.019351,0.283011,0.090136,0.00297,0.093564,0.03318,0.446939,0.399932,0.046968,1.622193,0.389931,33.79579,6656.44,6664.45,6655.0,6664.43,225104.01594171,9.637234,64190.11481389,5791.888916015625,457.0,1585832639999.0
2020-04-02 16:04:06.926524,6657.07,6659.31,6659.49,6659.5,6659.52,6659.96,6659.97,6659.98,6659.99,6660.0,6660.28,6657.34,6660.31,6658.01,6658.02,6659.1,6659.11,6659.15,6659.17,6659.19,0.044435,0.002991,0.209153,0.109094,0.1,1.000007,0.2,0.2,0.225307,0.480816,0.297029,0.003043,0.297,0.129235,0.003003,0.860282,0.25,0.300202,0.109998,0.2,6657.06,6655.48,6655.47,6655.09,6655.0,6654.82,6654.73,6654.67,6654.63,6654.59,6654.58,6656.83,6654.54,6656.82,6656.6,6656.52,6656.08,6655.89,6655.8,6655.71,3.0,0.430178,0.396928,0.046968,1.622193,0.139894,0.25,0.150197,0.303,0.01842,0.147,4.0,0.499955,0.003003,0.004113,0.100164,0.01618,0.373502,0.090109,0.300202,33.79579,6656.44,6664.45,6655.0,6664.43,225104.01594171,9.637234,64190.11481389,6924.96630859375,457.0,1585832639999.0
2020-04-02 16:04:08.065782,6659.16,6660.0,6660.3,6660.38,6660.56,6661.37,6661.64,6661.66,6661.68,6661.94,6661.95,6659.17,6662.1,6659.27,6659.29,6659.3,6659.31,6659.49,6659.52,6659.98,0.194493,0.450816,0.306,0.5,0.251436,0.3,0.2,0.225248,0.2,0.045255,0.309,0.194426,0.3,0.004591,0.661067,4.109998,0.002991,0.100063,0.1,0.2,6656.14,6655.09,6655.07,6655.0,6654.82,6654.68,6654.67,6654.59,6654.53,6654.36,6654.16,6656.07,6654.08,6656.0,6655.99,6655.83,6655.47,6655.43,6655.18,6655.14,0.079666,0.046968,0.150182,1.622193,0.139894,0.2,0.150188,0.01842,0.16693,0.019351,0.299819,0.003003,0.005841,0.03,4.168629,0.25,0.396928,0.25,0.499955,0.126,33.79579,6656.44,6664.45,6655.0,6664.43,225104.01594171,9.637234,64190.11481389,8063.699462890625,457.0,1585832639999.0
2020-04-02 16:04:09.212128,6657.58,6659.98,6660.0,6660.49,6660.5,6660.51,6660.55,6660.56,6660.66,6661.36,6661.37,6657.69,6661.64,6657.75,6657.94,6658.26,6658.61,6658.64,6659.31,6659.52,0.003225,0.2,0.480816,0.499955,0.003072,0.309,0.3,0.251436,0.5,0.6,0.3,0.133789,0.2,0.205236,4.0,0.003003,0.64603,4.0,0.002991,0.1,6656.83,6655.84,6655.83,6655.63,6655.47,6655.18,6655.14,6655.13,6655.09,6655.0,6654.82,6656.81,6654.67,6656.3,6656.23,6656.16,6656.15,6656.06,6656.03,6655.99,0.004977,0.250031,0.25,0.25,0.396928,0.499955,0.126,0.288,0.046968,2.125195,0.139894,0.07249,0.150188,0.079669,0.079666,0.10424,0.001589,1.000023,1.25,4.0,33.79579,6656.44,6664.45,6655.0,6664.43,225104.01594171,9.637234,64190.11481389,9210.34765625,457.0,1585832639999.0
2020-04-02 16:04:10.372164,6657.61,6659.51,6659.52,6659.9,6659.98,6660.0,6660.49,6660.5,6660.51,6660.55,6660.56,6657.93,6660.65,6657.94,6658.26,6658.55,6658.64,6659.15,6659.3,6659.31,0.004478,0.425318,0.1,0.300202,0.2,0.480816,0.499955,0.003072,0.309,0.3,0.251436,0.197736,0.2,4.0,0.003003,0.78108,4.0,0.5,0.109998,0.002991,6656.81,6655.14,6655.09,6655.04,6655.0,6654.83,6654.82,6654.78,6654.67,6654.6,6654.59,6656.57,6654.53,6656.23,6656.16,6656.15,6655.76,6655.63,6655.47,6655.25,0.076886,0.126,0.046968,0.25,2.125195,0.902085,0.139894,1.25,0.150188,0.224984,0.01842,0.005,0.16693,0.079666,0.10424,0.001589,0.300202,0.25,0.396928,0.15019,33.79579,6656.44,6664.45,6655.0,6664.43,225104.01594171,9.637234,64190.11481389,10370.88232421875,457.0,1585832639999.0
2020-04-02 16:04:11.513741,6657.54,6659.51,6659.52,6659.97,6659.98,6659.99,6660.0,6660.1,6660.5,6660.51,6660.55,6658.22,6660.56,6658.26,6658.63,6658.64,6658.99,6659.0,6659.31,6659.5,0.003014,0.425318,0.1,0.003072,0.2,0.181937,1.536648,0.5,0.2,0.309,0.3,0.00447,0.251436,0.003003,0.646028,4.0,0.131838,0.131817,0.002991,0.499955,6657.22,6655.47,6655.09,6655.07,6655.0,6654.82,6654.67,6654.6,6654.59,6654.53,6654.36,6656.89,6654.08,6656.86,6656.81,6656.22,6656.16,6656.15,6655.78,6655.62,2.0,0.396928,0.046968,0.150192,2.125195,0.139894,0.150188,0.224984,0.01842,0.16693,0.019351,0.079666,0.005841,4.0,0.088681,1.25,0.129357,0.001589,0.25,0.25,33.79579,6656.44,6664.45,6655.0,6664.43,225104.01594171,9.637234,64190.11481389,11511.858154296875,457.0,1585832639999.0
